timestamp,open,high,low,close,volume
2025-01-23,100.00407712632526,100.0119921338495,99.98985027278403,99.99126180149348,942955
2025-01-24,99.99169289966733,100.02609701935108,99.99169289966733,99.99533843913271,189741
2025-01-25,100.00544952139684,100.05021116215765,100.00544952139684,100.02240885459604,744668
2025-01-26,100.0316105928558,100.03850796787367,100.00759457445339,100.02372796231369,772971
2025-01-27,100.03528289014461,100.06707506291586,100.01642892918758,100.03150911521679,438242
2025-01-28,100.05719915620787,100.06360519926062,100.0464818270363,100.05247506914615,142956
2025-01-29,100.03649441158511,100.03649441158511,100.01128440408851,100.02551876850914,355060
2025-01-30,100.02402254417541,100.05522852700825,100.00653877632848,100.02661961313957,761747
2025-01-31,100.0299960451425,100.04894927336031,100.01674795643133,100.03330847693822,381990
2025-02-01,100.05290434657499,100.07092585677188,100.03630478898582,100.04072932688513,728895
2025-02-02,100.04777391672093,100.08529287926521,100.04777391672093,100.06477598774708,507049
2025-02-03,100.05695058074782,100.06052362884589,100.05018863928193,100.05922706356351,459038
2025-02-04,100.029814014276,100.03179519841706,100.0143656827904,100.02696170703547,378808
2025-02-05,100.0414943370344,100.08270398719999,100.02709652479484,100.03859497400487,833519
2025-02-06,100.08010565526749,100.08680833380105,100.04716427981796,100.07343588397994,696802
2025-02-07,100.08234961507877,100.0831188664623,100.07426098926047,100.07774051857339,702891
2025-02-08,100.07360763203127,100.08683260467198,100.04414379118322,100.07562087772601,634180
2025-02-09,100.04096718372097,100.05002344780763,100.0376605749433,100.0430794729495,830965
2025-02-10,100.04876997346628,100.04876997346628,100.04157010883655,100.04314293659384,563487
2025-02-11,100.00886803311774,100.03430563876924,99.99199288597235,100.01009862817368,614192
2025-02-12,100.01840147139526,100.02154137810838,99.98024229213571,100.01575802743795,480654
2025-02-13,100.03534448991161,100.04454459975744,100.03495336473729,100.04274168895866,772253
2025-02-14,100.03514575651913,100.04998246591279,100.03514575651913,100.04306604387983,258300
2025-02-15,100.04715928997135,100.07245272324872,100.04715928997135,100.05482219605273,423434
2025-02-16,100.04802565370257,100.07687340114751,100.03300487726074,100.05170057616441,386333
2025-02-17,100.04926179045698,100.04926179045698,100.03406680390606,100.03794380711795,567341
2025-02-18,100.02805683616072,100.06835326547251,100.00434220266088,100.01695541848396,663814
2025-02-19,100.01193564707694,100.04930598242764,100.00951112659901,100.02346621368876,156975
2025-02-20,100.03376476562447,100.03376476562447,100.01845346946081,100.02885366358663,333756
2025-02-21,100.0011159637568,100.00673867137016,99.98921744519264,99.99580757011474,809106
2025-02-22,99.98470795485618,100.00093171442109,99.9731865416468,99.97902372337367,825430
2025-02-23,99.99702303552085,100.00561069948965,99.93465110303784,99.98378889628687,717794
2025-02-24,99.97486506765554,99.99240094792302,99.9479563865235,99.97281326323902,351447
2025-02-25,99.9605021619645,99.96907961306003,99.94008184345648,99.96829777762272,191313
2025-02-26,99.94631433702764,99.96003672796574,99.93915451233632,99.94786986366051,979217
2025-02-27,99.91418320813428,99.92743784579743,99.91418320813428,99.91672132004587,443219
2025-02-28,99.91705790296008,99.9523642817263,99.91705790296008,99.942646254881,293128
2025-03-01,99.98364739953435,99.99330817356397,99.95259839103518,99.96992990163693,867946
2025-03-02,99.97770143364971,99.99968468342942,99.97770143364971,99.9938492255235,243735
2025-03-03,99.99722305591003,100.02979667429348,99.97159589184143,100.00825426107387,640220
2025-03-04,100.02041473084383,100.02041473084383,99.96860619442896,100.00184846813266,768326
2025-03-05,100.02925763076317,100.02925763076317,100.02347543500223,100.0235351956992,353887
2025-03-06,100.01399225268194,100.04987380790503,99.99598345178264,100.00873107724958,486604
2025-03-07,100.01323831950974,100.01914548829475,100.00646979348296,100.00985546951603,268440
2025-03-08,100.01422410980065,100.03118328681717,99.9917448977692,100.0059962487543,930864
2025-03-09,100.01528631896569,100.04350589324191,99.99926730642761,100.01706011260957,596496
2025-03-10,100.02720733807736,100.0453548505041,100.01463681655835,100.03128040841294,784372
2025-03-11,99.99226800235755,100.01588397023991,99.96336232491306,100.00694335770179,655639
2025-03-12,100.02003094118913,100.03456679571637,99.98925790081537,100.0200881169526,863835
2025-03-13,100.04413635849524,100.04413635849524,100.00674178293988,100.03380883137548,445382
2025-03-14,100.06587897878008,100.06587897878008,100.0381493983859,100.05529519916928,560416
2025-03-15,100.04925482177632,100.06146952050821,100.04376875520022,100.04995328715388,251393
2025-03-16,100.02369025066648,100.04422185846154,100.0140879561842,100.02584091700983,260890
2025-03-17,100.01988339115549,100.03808125176496,100.01174701013832,100.01657625183513,879720
2025-03-18,99.9912097563992,100.01787059745061,99.9912097563992,100.00009711520907,663370
2025-03-19,100.03606666426091,100.06763683069188,100.0169081145222,100.03696166443066,832786
2025-03-20,100.02320766299306,100.02722936138977,100.01447912424841,100.02721286133674,912740
2025-03-21,100.05109040864119,100.07291509235102,100.04732008249687,100.0487247707208,132897
2025-03-22,100.07132478378176,100.10713048161732,100.05775635393404,100.07052169203544,882954
2025-03-23,100.07617934293845,100.09536630967591,100.05318753054243,100.07921553023715,227480
2025-03-24,100.09702974536724,100.11176112942348,100.09050769515036,100.10751934578803,638225
2025-03-25,100.09656950324599,100.11136079258208,100.07344514335081,100.091730323462,206447
2025-03-26,100.15864941466867,100.16789639045074,100.11398788986101,100.14128927306493,509938
2025-03-27,100.12943167863267,100.15950463189759,100.12943167863267,100.14950383913225,644640
2025-03-28,100.16229392968177,100.16229392968177,100.13970662822656,100.13986504847358,708447
2025-03-29,100.16691481951067,100.19575653716454,100.15690150858481,100.1718895645563,975045
2025-03-30,100.20569556224345,100.20569556224345,100.17994701808897,100.19503221337841,258732
2025-03-31,100.2070086604774,100.21309508906354,100.17400998021826,100.20629662125022,377092
2025-04-01,100.21132145902342,100.22206422961884,100.20825614270119,100.21772437227898,758370
2025-04-02,100.20361578177364,100.23670537416706,100.16548409004403,100.20477161685587,602589
2025-04-03,100.22830233750695,100.27491774879317,100.20543704483359,100.23258787076959,322606
2025-04-04,100.24396829634007,100.2601223488565,100.23204703778887,100.2408130322872,227508
2025-04-05,100.23421147031883,100.24895241067617,100.22123583800212,100.23025132150845,452189
2025-04-06,100.2524591303297,100.26748008672132,100.24775760719854,100.26150090124122,179993
2025-04-07,100.23467230930302,100.2600885093792,100.22309910223818,100.23751912001019,224278
2025-04-08,100.24752186401302,100.25090901786062,100.20049534378072,100.24329598307493,131790
2025-04-09,100.23947217873885,100.25571156593665,100.23338069707177,100.23457939440411,591897
2025-04-10,100.24114644718846,100.24114644718846,100.20942975295875,100.22512673429908,349891
2025-04-11,100.25722240942201,100.28817761494582,100.2298009870732,100.26127534659956,543160
2025-04-12,100.25764415596817,100.26461264001834,100.2409285596967,100.25507724502859,325259
2025-04-13,100.27693386014121,100.28505760819851,100.25157869045916,100.27429810406592,966098
2025-04-14,100.25467543316961,100.26862133222085,100.24493172769373,100.26451646798617,192223
2025-04-15,100.25565919700048,100.26662960453186,100.23503455472233,100.25507785008107,929119
2025-04-16,100.28969077404622,100.29585421703898,100.28969077404622,100.29136603448863,721156
2025-04-17,100.28142043689722,100.33128297221374,100.27993303982716,100.29077691791545,720577
2025-04-18,100.26181534076134,100.30080507750957,100.24263440224685,100.26512509071851,496360
2025-04-19,100.27806626289785,100.29093686954643,100.25177490645122,100.29080951000918,739867
2025-04-20,100.2532700931642,100.26150947037371,100.24153978335534,100.24942124770928,236779
2025-04-21,100.27926804065507,100.27926804065507,100.24244162850873,100.26138112542282,573692
2025-04-22,100.28065467520904,100.28065467520904,100.21659041249015,100.2730763915332,926039
2025-04-23,100.25112808650009,100.28701060215563,100.24360790749684,100.25548822047746,731422
2025-04-24,100.22596965440451,100.28980869205095,100.22596965440451,100.24452821525809,315292
2025-04-25,100.2017936304321,100.21593867419125,100.2017936304321,100.20777236953467,309941
2025-04-26,100.1918554048677,100.2278010658401,100.1918554048677,100.20811186114906,149375
2025-04-27,100.18278357365938,100.18278357365938,100.14521726958874,100.16513689307487,949671
2025-04-28,100.15029025538642,100.15657113900953,100.12353491719237,100.14737255526856,701995
2025-04-29,100.16675559669994,100.16675559669994,100.13587248981148,100.15918901996412,824853
2025-04-30,100.122267387105,100.13018229787112,100.11322766097022,100.1271477580877,330791
2025-05-01,100.11738063437808,100.13420084601694,100.10991387741187,100.11415870484905,524754
2025-05-02,100.07230830180079,100.0969665211849,100.06559888882299,100.08175439822936,487772
2025-05-03,100.10530715696059,100.12024339745321,100.08787438022473,100.09907626969802,646449
2025-05-04,100.09463819560342,100.097151326187,100.06950522632476,100.08807830825918,702425
2025-05-05,100.08226870111035,100.08251873976107,100.0344957072801,100.08222822967055,292295
2025-05-06,100.08737875506449,100.1015983481738,100.07260396930523,100.08467269115278,851285
2025-05-07,100.08215108966888,100.11021605369045,100.08042299050972,100.08536684654848,765647
2025-05-08,100.10089987687624,100.10089987687624,100.0544359650577,100.09047935326569,144698
2025-05-09,100.07722467370206,100.10201841942963,100.0504275779696,100.0872844824129,365859
2025-05-10,100.09883668728031,100.09883668728031,100.06642101518581,100.08272793019509,132135
2025-05-11,100.08153430327569,100.12485745238382,100.08153430327569,100.09787441792929,132894
